id;flight_number;origin_airport_id;destination_airport_id;sched_aircraft_type_id;act_aircraft_type_id;scheduled_depart_day;scheduled_depart_hour;scheduled_arrival_day;scheduled_arrival_hour;distance;actual_distance;actual_arival_day;actual_arrival_hour;planned_first_passengers;planned_business_passengers;planned_premium_economy_passengers;planned_economy_passengers;actual_first_passengers;actual_business_passengers;actual_premium_economy_passengers;actual_economy_passengers
25ba1646-0f92-4be4-a303-8a53c915873a;AB1142;381fada9-f9a0-4ee4-a994-228b88e53d35;796edfb4-c545-49e9-a563-236d01bbee26;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;28;19;28;22;2337;2365;28;23;4;19;16;129;4;20;17;149
4e34ebdb-3e0c-4042-9e53-e7366dfaacef;AB1143;796edfb4-c545-49e9-a563-236d01bbee26;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;7;1;7;5;2553;2619;7;6;4;20;8;95;4;21;7;83
1555c945-04db-48f5-8344-7ed32db00c7e;AB1143;796edfb4-c545-49e9-a563-236d01bbee26;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;14;1;14;5;2553;2553;14;5;16;37;15;70;16;38;14;75
836023cb-865d-46d0-976c-979b06cda0f7;AB1143;796edfb4-c545-49e9-a563-236d01bbee26;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;21;1;21;5;2553;2553;21;5;5;32;11;34;5;32;12;34
636a722c-a49b-448f-902d-fe838061c869;AB1143;796edfb4-c545-49e9-a563-236d01bbee26;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;6f8c4d73-5e4d-48dc-9396-51000e68a562;28;1;28;5;2553;2553;28;5;20;51;21;61;4;30;17;55
9a3ec28b-ed6a-4d2b-b43d-55aa47b7d1f0;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;0;5;0;11;4489;4489;0;11;7;36;2;114;7;37;2;121
9f8ba4e1-ab77-4173-8545-40b9a1163b50;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;020941c7-3b40-4654-8b78-c755f48571c6;7e61f470-91fe-40e5-9926-9ec7849506dd;1;5;1;11;4489;4844;1;14;16;55;14;193;7;41;13;196
a7385191-3480-4f9e-a6e0-c87f0910f4a4;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;5;5;5;11;4489;4767;5;14;1;39;18;185;1;39;19;196
b35e8042-3c7a-480a-8bc8-7016d8bbb3aa;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;7;5;7;11;4489;4489;7;11;12;26;0;101;13;27;0;113
de9c5702-d19b-49d6-a081-58bfd55070dc;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;8;5;8;11;4489;4489;8;11;12;44;14;193;12;44;13;205
14475b1d-5f6f-4b76-9bec-8893f08318fe;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;12;5;12;11;4489;4489;12;11;7;7;15;102;7;7;16;116
831a08e1-1bfd-4419-8c78-09080073f763;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;6f8c4d73-5e4d-48dc-9396-51000e68a562;020941c7-3b40-4654-8b78-c755f48571c6;14;5;14;11;4489;4489;14;11;0;0;13;125;0;0;15;147
5a82272e-4dfc-4162-ae3f-c3c0097cf3d5;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;15;5;15;11;4489;4489;15;11;8;55;2;205;8;56;2;187
d3336632-14d9-4ee8-87be-ccd891dec392;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;6f8c4d73-5e4d-48dc-9396-51000e68a562;b2017ed7-66c7-4498-b647-500ea1ef03d6;19;5;19;11;4489;4489;19;11;3;8;16;136;3;8;17;137
793939a6-08cc-4a07-947d-c5b53863e95b;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;020941c7-3b40-4654-8b78-c755f48571c6;7e61f470-91fe-40e5-9926-9ec7849506dd;21;5;21;11;4489;4489;21;11;17;28;17;36;7;28;15;40
a0291bdf-6468-444d-953a-dfd041a4dc5e;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;22;5;22;11;4489;4489;22;11;0;26;2;135;0;27;2;122
26a083a7-a4b2-4ac9-89a9-32bde3cb964e;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;26;5;26;11;4489;4489;26;11;3;6;0;28;3;6;0;27
dc2cc55d-2bf6-4716-be62-d2733371d0f5;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;28;5;28;11;4489;4489;28;11;17;12;5;40;18;12;4;35
c0b1be2b-3a56-4283-8b1c-96f9712ecc99;AB1144;381fada9-f9a0-4ee4-a994-228b88e53d35;fc1ec4f9-ff7e-4c69-be4b-90d976389251;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;29;5;29;11;4489;4489;29;11;7;13;20;170;7;13;18;196
5b9d78ad-c7bd-4a96-bc98-1638f7221193;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;0;8;0;12;3050;3050;0;12;2;24;10;21;2;24;11;25
31394b84-cdc3-4ad2-9dc2-a696ed4bfb8f;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;1;8;1;12;3050;3050;1;12;3;13;6;113;3;13;7;103
efdb1774-326f-463e-838d-0ebfe409a23e;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;5;8;5;12;3050;3050;5;12;5;13;29;221;5;13;31;233
b48b0e05-5d1c-41a3-81d5-1fb38ca2f75f;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;7;8;7;12;3050;3050;7;12;3;18;0;131;3;19;0;140
5d85f9df-3023-4aa2-91bd-bc04d3a25049;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;8;8;8;12;3050;3245;8;14;10;16;4;240;10;16;4;247
a7c9bba5-c954-4ed8-97c1-9234d66c34a3;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;12;8;12;12;3050;3199;12;14;1;19;2;75;1;20;2;87
5f64432a-ce1c-4798-b4a0-6cdababdb678;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;14;8;14;12;3050;3050;14;12;1;53;2;265;1;54;2;268
a162e7ce-a3c2-4604-b947-fa6b0a86d90c;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;020941c7-3b40-4654-8b78-c755f48571c6;15;8;15;12;3050;3050;15;12;7;8;4;201;7;8;5;228
79a1361b-22f7-40fe-b8e8-d6967af51368;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;19;8;19;12;3050;3318;19;14;7;19;0;28;7;19;0;28
1107eae3-5105-49e5-ab17-ea963338818f;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;21;8;21;12;3050;3221;21;14;18;5;7;159;18;5;7;191
5be8c71b-114b-417f-a44c-17b7ac20e3a7;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;22;8;22;12;3050;3287;22;14;4;26;8;107;4;27;7;101
31f53cd3-45dd-44a5-9089-8efdf3d6a4f2;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;26;8;26;12;3050;3050;26;12;2;8;3;129;2;8;3;132
bc846735-b7f1-4026-9a6f-2422b69aef3c;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;28;8;28;12;3050;3339;28;15;6;15;2;315;6;15;2;311
f1322ea6-7e66-42be-bdd1-132177cac347;AB1145;fc1ec4f9-ff7e-4c69-be4b-90d976389251;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;29;8;29;12;3050;3050;29;12;7;10;14;141;7;10;17;120
0c74ce12-b421-4cc7-97e2-004470621217;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;0;7;0;8;456;466;0;11;0;20;27;179;0;21;27;196
e48fbf86-a7e1-48a7-bb94-b8cd547f1046;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;1;7;1;8;456;456;1;8;16;16;17;285;16;17;15;283
85328d73-34c6-42e2-9fa7-e315b6b44b85;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;5;7;5;8;456;488;5;10;1;13;2;97;1;14;2;111
61c0554d-f550-496e-9053-ee9a565c0d9e;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;7;7;7;8;456;479;7;9;9;11;2;68;9;11;2;66
2b0a2943-e813-4e2e-8f9e-0feffc291ad5;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;8;7;8;8;456;456;8;8;2;14;1;65;2;14;1;60
aa0135ef-9462-4f90-9a2d-0bfc56db4fc1;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;12;7;12;8;456;456;12;8;6;21;20;224;6;21;19;211
606cf4ef-aec3-48ec-88ca-18b9ccafc84c;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;14;7;14;8;456;464;14;11;7;1;13;63;7;1;14;73
01675ed5-ac83-452c-852d-d8d8dfe8cfa1;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;15;7;15;8;456;499;15;9;4;20;4;80;4;21;4;77
a7124e1d-4ce5-435b-97e6-edbb7ecb1f25;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;19;7;19;8;456;456;19;8;6;21;14;244;6;21;16;253
bcd53c15-b8fe-46a5-aa17-9317b8df6142;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;21;7;21;8;456;456;21;8;8;29;14;290;8;30;15;315
0aec420e-c141-4945-b724-e1f4117424b4;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;22;7;22;8;456;464;22;11;10;48;21;26;10;47;20;28
48102f90-2416-439a-a1bd-b711ff854b04;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;26;7;26;8;456;463;26;9;1;16;2;188;1;16;2;162
be7309d4-f883-4e57-892b-606642fde597;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;28;7;28;8;456;476;28;11;0;4;0;43;0;4;0;50
b3c79511-a269-4b3a-ad01-0102c0b562e8;AB1146;381fada9-f9a0-4ee4-a994-228b88e53d35;accaae2c-6b9f-4aa2-8055-267b246617e5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;7;29;8;456;488;29;9;2;5;0;142;2;5;0;156
7e6f0020-6f3e-4dd3-ac3f-64f44a2c5dda;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;0;17;0;22;3861;3861;0;22;3;22;10;34;3;23;10;31
6e61dbd4-db93-4164-8266-cf611870b929;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;1;17;1;22;3861;3861;1;22;3;12;3;91;3;12;4;105
826bf5ed-7c36-411f-9aa1-20b74b204918;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;5;17;5;22;3861;3861;5;22;2;23;6;74;2;23;7;65
c02c7263-e6f3-4080-9721-bc628b1df0eb;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;7;17;7;22;3861;3861;7;22;5;35;20;68;5;36;19;60
f2b0da5e-a678-4639-ad18-88a6e06c022e;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;8;17;8;22;3861;3861;8;22;1;22;8;128;1;23;7;128
f6e49083-8784-4105-909c-30c127a5fd3f;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;12;17;12;22;3861;3861;12;22;0;26;14;75;0;26;15;68
cebf2bfc-0081-4103-b11d-a77d20b61261;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;6f8c4d73-5e4d-48dc-9396-51000e68a562;14;17;14;22;3861;3861;14;22;8;23;28;129;4;24;17;150
7b828892-98b0-4f9a-b322-ba84c714b2eb;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;15;17;15;22;3861;3861;15;22;13;37;13;42;13;37;15;36
411e1e66-e81a-48ed-87c3-c247777cc893;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;19;17;19;22;3861;3861;19;22;2;35;26;226;2;37;31;234
321f8e55-c545-4a43-9772-1a60f67b8122;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;7e61f470-91fe-40e5-9926-9ec7849506dd;21;17;21;22;3861;3861;21;22;3;0;2;39;3;0;2;39
15a368d3-1804-4c0c-9fee-31e4c245d061;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;22;17;22;22;3861;4137;23;0;12;60;13;15;12;60;14;16
aaa57992-0bb6-4bcf-94eb-01fc6cdfecfa;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;26;17;26;22;3861;3861;26;22;3;7;0;99;3;7;0;87
19ac2270-1cba-455e-8fd9-09983b8bb87b;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;28;17;28;22;3861;3861;28;22;1;1;9;193;1;1;10;173
838a1bd6-3542-4796-aa1a-e48d852326f3;AB1147;accaae2c-6b9f-4aa2-8055-267b246617e5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;17;29;22;3861;3909;30;0;1;7;17;32;1;7;16;32
314e23a9-ec86-4a32-87d3-64a6876ba770;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;7e61f470-91fe-40e5-9926-9ec7849506dd;b2017ed7-66c7-4498-b647-500ea1ef03d6;0;11;0;16;4047;4345;0;17;5;13;2;122;5;13;2;130
14fb5a39-6af7-4c36-be61-18e4813e8e9b;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;1;11;1;16;4047;4047;1;16;5;63;10;273;5;63;10;310
889cd5bd-ffb4-4988-8ec7-e8609cbad0b3;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;5;11;5;16;4047;4349;5;17;0;21;4;116;0;22;4;115
30c6b74c-6374-42e9-ab65-d8fdce81203e;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;7;11;7;16;4047;4047;7;16;1;44;6;43;1;44;6;46
1512781a-dd89-4fb4-80ac-e0b6ef126b07;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;8;11;8;16;4047;4446;8;18;4;17;6;221;4;18;5;204
a6a9c4fc-66cb-4480-a325-60f018316e94;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;12;11;12;16;4047;4314;12;18;4;8;6;96;4;8;5;99
bb80fde1-ca26-48ab-9995-660e133eedfa;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;14;11;14;16;4047;4047;14;16;3;27;7;35;3;28;8;41
d05c50df-abad-48fa-b9ec-a1a11d360d79;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;15;11;15;16;4047;4047;15;16;3;41;23;88;3;41;23;86
f7965168-b81b-46e9-8eda-534eae7e1b0e;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;19;11;19;16;4047;4047;19;16;20;10;10;12;20;10;11;13
e88cf498-4126-422f-a290-d44a479f3329;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;21;11;21;16;4047;4047;21;16;6;36;4;294;6;37;4;331
44870dab-7fda-45ca-a054-f2f001366d4b;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;22;11;22;16;4047;4047;22;16;3;13;17;135;3;13;17;155
8aff7644-0e97-4984-a26b-2d4a3c0ffc98;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;26;11;26;16;4047;4047;26;16;10;51;27;186;10;51;26;166
b2d0225f-9644-454c-9fc9-01967fcd5f85;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;28;11;28;16;4047;4047;28;16;4;41;16;182;4;41;18;196
25b2ddf4-bacf-428c-9f7c-8a693fa82365;AB1148;381fada9-f9a0-4ee4-a994-228b88e53d35;f9c7e492-380e-46ef-8a1d-c9e8230567c8;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;11;29;16;4047;4047;29;16;3;14;0;20;3;14;0;20
89fcffbd-7bb8-4cdb-9b67-7ce18eb82be7;AB1149;f9c7e492-380e-46ef-8a1d-c9e8230567c8;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;0;21;0;23;1254;1348;1;2;0;2;4;87;0;2;4;82
0bf2dc45-75aa-431f-8d94-d7bca23fa4ce;AB1149;f9c7e492-380e-46ef-8a1d-c9e8230567c8;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;1;21;1;23;1254;1254;1;23;7;2;21;48;7;2;19;46
bb725d46-172c-4b3b-8eb9-e199c0e538f0;AB1149;f9c7e492-380e-46ef-8a1d-c9e8230567c8;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;5;21;5;23;1254;1254;5;23;6;45;15;34;6;45;15;37
0236a915-aac0-4dc0-96d4-e9c630e69796;AB1149;f9c7e492-380e-46ef-8a1d-c9e8230567c8;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;7;21;7;23;1254;1254;7;23;10;35;10;47;10;37;9;41
36bd54bf-3bdf-4e48-b8d1-c94623141c7b;AB1149;f9c7e492-380e-46ef-8a1d-c9e8230567c8;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;8;21;8;23;1254;1254;8;23;0;1;17;131;0;1;18;153
